"Typ","p1","A","notA","gesamt","Entropie","step1","Aup1","step2","Aup2","step3","Aup3","step4","Aup4","step5","Aup5","step6","Aup6","ending"
"Umsatz",0.375,3,5,8,0.954434002924965,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.833333333333333,5,1,15,0.650022421648354,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.333333333333333,3,6,15,0.91829583405449,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.375,3,5,9,0.954434002924965,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,9,0,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Kundenklasse",0.833333333333333,5,1,6,0.650022421648354,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Umsatz",0.538461538461538,7,6,19,0.995727452084926,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.333333333333333,2,4,19,0.91829583405449,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.538461538461538,7,6,13,0.995727452084926,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.4,2,3,6,0.970950594454669,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,6,0,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Preisumsetzung",0.571428571428571,8,6,40,0.985228136034252,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.166666666666667,2,10,40,0.650022421648354,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.357142857142857,5,9,40,0.940285958670631,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","ZS"
"Umsatz",0.142857142857143,1,6,14,0.591672778582327,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.571428571428571,4,3,14,0.985228136034252,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.5,3,3,7,1,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",1,1,0,7,0,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle A"
"Kundenklasse",0.142857142857143,1,6,7,0.591672778582327,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.333333333333333,2,4,12,0.91829583405449,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0,0,6,12,0,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","-","-","Alle NA"
"Umsatz",0.333333333333333,2,4,6,0.91829583405449,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0,0,5,6,0,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Alle NA"
"Umsatz",0,0,1,6,0,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle NA"
"Kundenklasse",0.5,2,2,14,1,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.6,6,4,14,0.970950594454669,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.555555555555556,5,4,10,0.991076059838222,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,1,0,10,0,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle A"
"Umsatz",0.5,2,2,4,1,"Konzernmarken","3","NettoDB","Niedriger Netto-DB","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Kundenklasse",0.30379746835443,24,55,197,0.885883479048444,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","-","-","-","-","-","-","ZS"
"Kundenklasse",0.449152542372881,53,65,197,0.992527015983035,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","-","-","-","-","-","-","ZS"
"Quad",0.466666666666667,14,16,118,0.996791631981637,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.5,13,13,118,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","-","-","-","-","ZS"
"Quad",0.346153846153846,9,17,118,0.930586129131993,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.472222222222222,17,19,118,0.997772472089982,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","-","-","-","-","ZS"
"Preisumsetzung",0.166666666666667,2,10,36,0.650022421648354,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.7,7,3,36,0.881290899230693,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.571428571428571,8,6,36,0.985228136034252,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.625,5,3,10,0.954434002924965,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,2,0,10,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Alle A"
"Umsatz",0.5,6,6,14,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",1,2,0,14,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Alle A"
"Umsatz",0.2,2,8,12,0.721928094887362,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,2,12,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Preisumsetzung",0.8,4,1,26,0.721928094887362,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.333333333333333,5,10,26,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0,0,6,26,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","Alle NA"
"Umsatz",0,0,6,6,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Alle NA"
"Umsatz",0.357142857142857,5,9,15,0.940285958670631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,1,15,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",1,4,0,5,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Alle A"
"Umsatz",0,0,1,5,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Preisumsetzung",0.6,6,4,26,0.970950594454669,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.285714285714286,2,5,26,0.863120568566631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.555555555555556,5,4,26,0.991076059838222,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.625,5,3,10,0.954434002924965,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.5,1,1,10,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.4,2,3,7,0.970950594454669,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,2,7,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.5,3,3,9,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.666666666666667,2,1,9,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0.285714285714286,2,5,30,0.863120568566631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.666666666666667,4,2,30,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.470588235294118,8,9,30,0.997502546369115,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.666666666666667,2,1,6,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.666666666666667,2,1,6,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.5,7,7,17,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.333333333333333,1,2,17,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.285714285714286,2,5,7,0.863120568566631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","notA","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Undiskret"
"Quad",0.5,6,6,79,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.296296296296296,8,19,79,0.876716288999464,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/>9,7901","-","-","-","-","ZS"
"Quad",0.2,4,16,79,0.721928094887362,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.3,6,14,79,0.881290899230693,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/>9,7901","-","-","-","-","ZS"
"Preisumsetzung",0,0,2,12,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","Alle NA"
"Preisumsetzung",0.6,3,2,12,0.970950594454669,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.6,3,2,12,0.970950594454669,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0,0,2,2,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.6,3,2,5,0.970950594454669,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.6,3,2,5,0.970950594454669,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0.5,3,3,27,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.153846153846154,2,11,27,0.619382194678764,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.375,3,5,27,0.954434002924965,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.153846153846154,2,11,13,0.619382194678764,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.375,3,5,8,0.954434002924965,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.5,3,3,6,1,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0.25,2,6,20,0.811278124459133,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0,0,6,20,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","Alle NA"
"Preisumsetzung",0.333333333333333,2,4,20,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.333333333333333,2,4,6,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/<9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0,0,6,6,0,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/<9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.25,2,6,8,0.811278124459133,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0.285714285714286,2,5,20,0.863120568566631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.285714285714286,2,5,20,0.863120568566631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.333333333333333,2,4,20,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.333333333333333,2,4,6,0.91829583405449,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.285714285714286,2,5,7,0.863120568566631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.285714285714286,2,5,7,0.863120568566631,"Konzernmarken","3","NettoDB","Hoher Netto-DB","Kundenklasse","A","Quad",">50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Preisumsetzung",0.456204379562044,125,149,821,0.994458560582341,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.345454545454545,95,180,821,0.92994293520918,"Konzernmarken","6","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.430147058823529,117,155,821,0.985874771365173,"Konzernmarken","6","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","-","-","-","-","ZS"
"NettoDB",0.426966292134831,38,51,274,0.984554352860751,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Hoher Netto-DB","-","-","-","-","-","-","ZS"
"NettoDB",0.406593406593407,37,54,274,0.974677061681131,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","-","-","-","-","-","-","ZS"
"NettoDB",0.531914893617021,50,44,274,0.997059056903411,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Niedriger Netto-DB","-","-","-","-","-","-","ZS"
"Quad",0.416666666666667,10,14,91,0.979868756651153,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.6,12,8,91,0.970950594454669,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","-","-","-","-","ZS"
"Quad",0.363636363636364,8,14,91,0.94566030460064,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.28,7,18,91,0.855450810560131,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad",">50,2724/>9,7901","-","-","-","-","ZS"
"Umsatz",0.4,4,6,20,0.970950594454669,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.8,8,2,20,0.721928094887362,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.777777777777778,7,2,10,0.76420450650862,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",1,1,0,10,0,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle A"
"Kundenklasse",0.4,4,6,10,0.970950594454669,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/>9,7901","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.5,6,6,24,1,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.333333333333333,4,8,24,0.91829583405449,"Konzernmarken","6","Preisumsetzung","Hohe Pr.Um.","NettoDB","Mittlerer Netto-DB","Quad","<50,2724/<9,7901","Kundenklasse","notA","-","-","ZS"
